1977/6/1,396
1977/6/11,396
1977/6/21,396
1977/7/1,383
1977/7/11,383
1977/7/21,383
1977/8/1,287
1977/8/11,287
1977/8/21,287
1977/9/1,209
1977/9/11,209
1977/9/21,209
1977/10/1,196
1977/10/11,196
1977/10/21,196
1977/11/1,113
1977/11/11,113
1977/11/21,113
1977/12/1,66.4
1977/12/11,66.4
1977/12/21,66.4
1978/1/1,48.5
1978/1/11,48.5
1978/1/21,48.5
1978/2/1,39.7
1978/2/11,39.7
1978/2/21,39.7
1978/3/1,34.6
1978/3/11,34.6
1978/3/21,34.6
1978/4/1,39.9
1978/4/11,39.9
1978/4/21,39.9
1978/5/1,212
1978/5/11,212
1978/5/21,212
1978/6/1,533
1978/6/11,533
1978/6/21,533
1978/7/1,178
1978/7/11,178
1978/7/21,178
1978/8/1,215
1978/8/11,215
1978/8/21,215
1978/9/1,99
1978/9/11,99
1978/9/21,99
1978/10/1,102
1978/10/11,102
1978/10/21,102
1978/11/1,80.5
1978/11/11,80.5
1978/11/21,80.5
1978/12/1,64
1978/12/11,64
1978/12/21,64
1979/1/1,40.8
1979/1/11,40.8
1979/1/21,40.8
1979/2/1,35.9
1979/2/11,35.9
1979/2/21,35.9
1979/3/1,28.9
1979/3/11,28.9
1979/3/21,28.9
1979/4/1,26.8
1979/4/11,26.8
1979/4/21,26.8
1979/5/1,33.8
1979/5/11,33.8
1979/5/21,33.8
1979/6/1,118
1979/6/11,118
1979/6/21,118
1979/7/1,181
1979/7/11,181
1979/7/21,181
1979/8/1,579
1979/8/11,579
1979/8/21,579
1979/9/1,486
1979/9/11,486
1979/9/21,486
1979/10/1,147
1979/10/11,147
1979/10/21,147
1979/11/1,76
1979/11/11,76
1979/11/21,76
1979/12/1,63.3
1979/12/11,63.3
1979/12/21,63.3
1980/1/1,47.5
1980/1/11,47.5
1980/1/21,47.5
1980/2/1,58.4
1980/2/11,58.4
1980/2/21,58.4
1980/3/1,42.8
1980/3/11,42.8
1980/3/21,42.8
1980/4/1,39.6
1980/4/11,39.6
1980/4/21,39.6
1980/5/1,191
1980/5/11,191
1980/5/21,191
1980/6/1,419
1980/6/11,419
1980/6/21,419
1980/7/1,336
1980/7/11,336
1980/7/21,336
1980/8/1,309
1980/8/11,309
1980/8/21,309
1980/9/1,133
1980/9/11,133
1980/9/21,133
1980/10/1,241
1980/10/11,241
1980/10/21,241
1980/11/1,90.1
1980/11/11,90.1
1980/11/21,90.1
1980/12/1,59.4
1980/12/11,59.4
1980/12/21,59.4
1981/1/1,56.3
1981/1/11,56.3
1981/1/21,56.3
1981/2/1,47
1981/2/11,47
1981/2/21,47
1981/3/1,39.7
1981/3/11,39.7
1981/3/21,39.7
1981/4/1,44.1
1981/4/11,44.1
1981/4/21,44.1
1981/5/1,90
1981/5/11,90
1981/5/21,90
1981/6/1,262
1981/6/11,262
1981/6/21,262
1981/7/1,172
1981/7/11,172
1981/7/21,172
1981/8/1,114
1981/8/11,114
1981/8/21,114
1981/9/1,216
1981/9/11,216
1981/9/21,216
1981/10/1,121
1981/10/11,121
1981/10/21,121
1981/11/1,80.4
1981/11/11,80.4
1981/11/21,80.4
1981/12/1,68.4
1981/12/11,68.4
1981/12/21,68.4
1982/1/1,55.8
1982/1/11,55.8
1982/1/21,55.8
1982/2/1,63.4
1982/2/11,63.4
1982/2/21,63.4
1982/3/1,46.9
1982/3/11,46.9
1982/3/21,46.9
1982/4/1,85.9
1982/4/11,85.9
1982/4/21,85.9
1982/5/1,182
1982/5/11,182
1982/5/21,182
1982/6/1,403
1982/6/11,403
1982/6/21,403
1982/7/1,195
1982/7/11,195
1982/7/21,195
1982/8/1,298
1982/8/11,298
1982/8/21,298
1982/9/1,325
1982/9/11,325
1982/9/21,325
1982/10/1,172
1982/10/11,172
1982/10/21,172
1982/11/1,87.3
1982/11/11,87.3
1982/11/21,87.3
1982/12/1,62.6
1982/12/11,62.6
1982/12/21,62.6
1983/1/1,61.2
1983/1/11,61.2
1983/1/21,61.2
1983/2/1,65.4
1983/2/11,65.4
